DATE,LOCATION,PRECIPITATION,RADIATION,WIND_DIRECTION,WIND_SPEED,TEMPERATURE
4/27/2023 0:00,Tokyo,0,0,NNW,4,14.3
4/27/2023 10:00,Osaka,0,3.09,N,2.2,17
4/27/2023 10:00,Tokyo,0,3.02,NW,4.6,19.3
4/27/2023 11:00,Osaka,0,3.44,NW,1.8,17.8
4/27/2023 11:00,Tokyo,0,3.39,NNW,2.3,21
4/27/2023 12:00,Osaka,0,3.36,WNW,1.9,19.2
4/27/2023 12:00,Tokyo,0,3.54,NW,3.6,21.3
4/27/2023 13:00,Osaka,0,3.54,WNW,2.2,19.5
4/27/2023 13:00,Tokyo,0,3.43,WNW,1.5,22.1
4/27/2023 14:00,Osaka,0,3.22,SW,2.8,20.3
4/27/2023 14:00,Tokyo,0,3.07,SSE,4.7,22.1
4/27/2023 15:00,Osaka,0,2.73,W,1.5,20.3
4/27/2023 15:00,Tokyo,0,2.54,SE,4.5,22.4
4/27/2023 16:00,Osaka,0,1.99,WSW,2.4,19.6
4/27/2023 16:00,Tokyo,0,1.87,SSW,4.7,21.6
4/27/2023 17:00,Osaka,0,1.27,SW,2.5,19.4
4/27/2023 17:00,Tokyo,0,1.14,S,5.6,19.8
4/27/2023 18:00,Osaka,0,0.48,WSW,1.6,19.2
4/27/2023 18:00,Tokyo,0,0.41,SSW,4.7,18.2
4/27/2023 19:00,Osaka,0,0.06,SW,2.6,18.4
4/27/2023 19:00,Tokyo,0,0.02,S,3.6,17.4
4/27/2023 1:00,Osaka,0,0,SSW,0.7,11.2
4/27/2023 1:00,Tokyo,0,0,NW,4.5,13.6
4/27/2023 20:00,Osaka,0,0,SSW,1.1,17.8
4/27/2023 20:00,Tokyo,0,0,S,3.9,17
4/27/2023 21:00,Osaka,0,0,SSE,1.1,17.1
4/27/2023 21:00,Tokyo,0,0,S,5.2,16.6
4/27/2023 22:00,Osaka,0,0,ESE,1.1,16.2
4/27/2023 22:00,Tokyo,0,0,S,4.9,16.9
4/27/2023 23:00,Osaka,0,0,SSE,1.2,16.2
4/27/2023 23:00,Tokyo,0,0,S,5.1,16.5
4/27/2023 2:00,Osaka,0,0,NE,0.5,11.4
4/27/2023 2:00,Tokyo,0,0,NW,7,13.4
4/27/2023 3:00,Osaka,0,0,NE,0.8,10.4
4/27/2023 3:00,Tokyo,0,0,NW,4.2,12.9
4/27/2023 4:00,Osaka,0,0,S,1.5,10.6
4/27/2023 4:00,Tokyo,0,0,NNW,3,12.4
4/27/2023 5:00,Osaka,0,0,SSE,0.8,10.2
4/27/2023 5:00,Tokyo,0,0,NW,3,11.9
4/27/2023 6:00,Osaka,0,0.1,SE,1.2,11.1
4/27/2023 6:00,Tokyo,0,0.25,NNW,2.6,12.7
4/27/2023 7:00,Osaka,0,0.63,SSE,0.8,12.7
4/27/2023 7:00,Tokyo,0,0.98,NW,3.6,14.3
4/27/2023 8:00,Osaka,0,1.41,N,0.8,14.2
4/27/2023 8:00,Tokyo,0,1.75,NNW,3.4,16.4
4/27/2023 9:00,Osaka,0,2.31,N,2.4,15.7
4/27/2023 9:00,Tokyo,0,2.45,NW,5.8,17.8
4/28/2023 0:00,Osaka,0,0,ESE,0.6,15
4/28/2023 0:00,Tokyo,0,0,S,4.6,16.1
4/28/2023 10:00,Osaka,0,2.61,NW,1.6,19.3
4/28/2023 10:00,Tokyo,0,2.85,S,4,21.3
4/28/2023 11:00,Osaka,0,2.91,WNW,2.8,20.9
4/28/2023 11:00,Tokyo,0,3.24,S,4.7,22.1
4/28/2023 12:00,Osaka,0,3.08,SW,4,20.5
4/28/2023 12:00,Tokyo,0,3.39,S,3.2,23.3
4/28/2023 13:00,Osaka,0,2.89,WSW,4.2,20.8
4/28/2023 13:00,Tokyo,0,3.3,S,5.5,23.3
4/28/2023 14:00,Osaka,0,2.79,WSW,4.8,21.5
4/28/2023 14:00,Tokyo,0,2.86,SSE,5.2,22.7
4/28/2023 15:00,Osaka,0,2.35,SW,3.5,20.9
4/28/2023 15:00,Tokyo,0,2.41,SSE,6,22.7
4/28/2023 16:00,Osaka,0,1.73,WSW,2.8,20.1
4/28/2023 16:00,Tokyo,0,1.88,SSE,5.8,21.9
4/28/2023 17:00,Osaka,0,1.26,W,2.3,19.6
4/28/2023 17:00,Tokyo,0,1.07,SSE,3.9,20.7
4/28/2023 18:00,Osaka,0,0.61,W,3.2,19
4/28/2023 18:00,Tokyo,0,0.26,SSE,4,19.2
4/28/2023 19:00,Osaka,0,0.08,SW,1.7,18.5
4/28/2023 19:00,Tokyo,0,0.02,S,3.4,18.6
4/28/2023 1:00,Osaka,0,0,ESE,0.7,14.3
4/28/2023 1:00,Tokyo,0,0,S,3.1,16.1
4/28/2023 20:00,Osaka,0,0,WNW,1.2,18.2
4/28/2023 20:00,Tokyo,0,0,SSE,4.5,18.1
4/28/2023 21:00,Osaka,0,0,W,1.3,18.1
4/28/2023 21:00,Tokyo,0,0,S,4.4,17.9
4/28/2023 22:00,Osaka,0,0,WSW,2.2,18.1
4/28/2023 22:00,Tokyo,0,0,S,4.3,17.1
4/28/2023 23:00,Osaka,0,0,SW,1.8,17.8
4/28/2023 23:00,Tokyo,0,0,S,3.7,16.7
4/28/2023 2:00,Osaka,0,0,NW,0.3,13.4
4/28/2023 2:00,Tokyo,0,0,S,3.2,16.2
4/28/2023 3:00,Osaka,0,0,NNE,1.6,13.3
4/28/2023 3:00,Tokyo,0,0,SSW,3.1,15.1
4/28/2023 4:00,Osaka,0,0,N,1.1,12.1
4/28/2023 4:00,Tokyo,0,0,SW,2.3,14.8
4/28/2023 5:00,Osaka,0,0,NNE,1.4,12.2
4/28/2023 5:00,Tokyo,0,0,SSW,2.1,13.9
4/28/2023 6:00,Osaka,0,0.13,NNE,1.4,12.5
4/28/2023 6:00,Tokyo,0,0.22,NW,1.6,15
4/28/2023 7:00,Osaka,0,0.7,N,1.4,13.7
4/28/2023 7:00,Tokyo,0,0.88,WSW,0.6,16.5
4/28/2023 8:00,Osaka,0,1.49,NNE,2,15.7
4/28/2023 8:00,Tokyo,0,1.63,SW,3.6,18.9
4/28/2023 9:00,Osaka,0,2.16,WNW,0.8,17.9
4/28/2023 9:00,Tokyo,0,2.3,S,3.5,20.1
4/29/2023 0:00,Osaka,0,0,S,2.4,16.7
4/29/2023 0:00,Tokyo,0,0,S,2.8,16.6
4/29/2023 10:00,Osaka,0,2.56,SW,1.7,22.4
4/29/2023 10:00,Tokyo,0,2.63,SSW,6.2,21.8
4/29/2023 11:00,Osaka,0,2.6,S,2,23
4/29/2023 11:00,Tokyo,0,3.35,S,6.7,23
4/29/2023 12:00,Osaka,0,2.1,WSW,3.1,22.6
4/29/2023 12:00,Tokyo,0,3.24,SSW,6.2,23.8
4/29/2023 13:00,Osaka,0,0.83,SW,2.2,22.1
4/29/2023 13:00,Tokyo,0,2.67,S,7.7,21.9
4/29/2023 14:00,Osaka,0,0.43,SW,2.5,21
4/29/2023 14:00,Tokyo,0,2.7,S,8.6,22.5
4/29/2023 15:00,Osaka,0,0.75,W,1.8,21.2
4/29/2023 15:00,Tokyo,0,2.35,S,4.9,22.1
4/29/2023 16:00,Osaka,0,0.29,SW,2,19.3
4/29/2023 16:00,Tokyo,0,1.3,SSE,7.4,20.8
4/29/2023 17:00,Osaka,1,0.16,SSE,0.4,18.6
4/29/2023 17:00,Tokyo,0,0.39,S,6.9,20.2
4/29/2023 18:00,Osaka,2.5,0.07,ESE,0.6,17.9
4/29/2023 18:00,Tokyo,0,0.15,S,4.4,19.8
4/29/2023 19:00,Osaka,3,0.01,ENE,1.4,17.7
4/29/2023 19:00,Tokyo,0,0.01,S,5.6,19.5
4/29/2023 1:00,Osaka,0,0,S,0.9,16.4
4/29/2023 1:00,Tokyo,0,0,S,3.9,16.4
4/29/2023 20:00,Osaka,2,0,N,1.4,17.7
4/29/2023 20:00,Tokyo,0,0,SSW,6,19.7
4/29/2023 21:00,Osaka,0.5,0,N,1.9,17.9
4/29/2023 21:00,Tokyo,0,0,S,5.7,18.8
4/29/2023 22:00,Osaka,1.5,0,N,1.5,17.9
4/29/2023 22:00,Tokyo,0,0,S,4.9,18.9
4/29/2023 23:00,Osaka,2,0,N,2,17.7
4/29/2023 23:00,Tokyo,1,0,S,5.8,17.8
4/29/2023 2:00,Osaka,0,0,SE,1.4,15.8
4/29/2023 2:00,Tokyo,0,0,S,4.9,16.2
4/29/2023 3:00,Osaka,0,0,SSE,1,15.5
4/29/2023 3:00,Tokyo,0,0,S,2.8,15.7
4/29/2023 4:00,Osaka,0,0,NNW,1.6,15
4/29/2023 4:00,Tokyo,0,0,S,4.4,16.1
4/29/2023 5:00,Osaka,0,0,NNW,1.2,15.4
4/29/2023 5:00,Tokyo,0,0,S,3.5,15.6
4/29/2023 6:00,Osaka,0,0.06,NNW,2,14.8
4/29/2023 6:00,Tokyo,0,0.24,S,4,16.4
4/29/2023 7:00,Osaka,0,0.57,NNE,1.9,15.7
4/29/2023 7:00,Tokyo,0,0.95,S,5,18.2
4/29/2023 8:00,Osaka,0,1.44,E,0.8,17.8
4/29/2023 8:00,Tokyo,0,1.69,S,7.3,20.1
4/29/2023 9:00,Osaka,0,1.81,ESE,0.8,19.8
4/29/2023 9:00,Tokyo,0,2.3,SSW,7.2,20.9
4/3/2023 0:00,Osaka,0,0,N,4.5,12.2
4/3/2023 0:00,Tokyo,0,0,NE,3.8,11.8
4/3/2023 10:00,Osaka,0,1.36,NNE,3.4,15.1
4/3/2023 10:00,Tokyo,0,2.31,NNE,3.4,14.8
4/3/2023 11:00,Osaka,0,2.47,NNE,4.4,17.1
4/3/2023 11:00,Tokyo,0,2.8,NE,3.4,16.1
4/3/2023 12:00,Osaka,0,3.2,N,3,18
4/3/2023 12:00,Tokyo,0,2.42,NNE,3.4,16.5
4/3/2023 13:00,Osaka,0,3.23,NNE,3.1,19.6
4/3/2023 13:00,Tokyo,0,3.16,NE,4,17.2
4/3/2023 14:00,Osaka,0,2.99,N,2.8,20.2
4/3/2023 14:00,Tokyo,0,2.93,ENE,2.9,17
4/3/2023 15:00,Osaka,0,2.5,NNW,2.8,20.7
4/3/2023 15:00,Tokyo,0,2.36,ENE,4.1,16.7
4/3/2023 16:00,Osaka,0,1.85,NNW,2,21
4/3/2023 16:00,Tokyo,0,1.67,NE,4.7,15.9
4/3/2023 17:00,Osaka,0,1.12,N,2.5,19.8
4/3/2023 17:00,Tokyo,0,0.88,ENE,4.4,14.1
4/3/2023 18:00,Osaka,0,0.4,NNE,4.1,18.4
4/3/2023 18:00,Tokyo,0,0.23,E,3.7,13
4/3/2023 19:00,Osaka,0,0.02,NNE,4,15.4
4/3/2023 19:00,Tokyo,0,0,NE,3.9,12.4
4/3/2023 1:00,Osaka,0,0,N,5.2,12.1
4/3/2023 1:00,Tokyo,0,0,NNE,2.4,11.2
4/3/2023 20:00,Osaka,0,0,NNE,4,13.6
4/3/2023 20:00,Tokyo,0,0,ENE,3,11.9
4/3/2023 21:00,Osaka,0,0,NNE,4,12.6
4/3/2023 21:00,Tokyo,0,0,E,2.4,11.2
4/3/2023 22:00,Osaka,0,0,N,4.4,12.2
4/3/2023 22:00,Tokyo,0,0,N,1.3,11.2
4/3/2023 23:00,Osaka,0,0,NNE,2.2,12
4/3/2023 23:00,Tokyo,0,0,N,1.3,10.1
4/3/2023 2:00,Osaka,0,0,N,5.3,12
4/3/2023 2:00,Tokyo,0,0,N,2.3,10.9
4/3/2023 3:00,Osaka,0,0,N,2.6,11.5
4/3/2023 3:00,Tokyo,0,0,NNW,2.5,10.4
4/3/2023 4:00,Osaka,0,0,NNE,3.5,11.5
4/3/2023 4:00,Tokyo,0,0,N,1.7,10.3
4/3/2023 5:00,Osaka,0,0,NNE,4.6,11.3
4/3/2023 5:00,Tokyo,0,0,NNW,2.5,10.4
4/3/2023 6:00,Osaka,0,0.01,NNE,3.2,11.4
4/3/2023 6:00,Tokyo,0,0.02,NW,1.4,10.4
4/3/2023 7:00,Osaka,0,0.14,NNE,3.4,11.7
4/3/2023 7:00,Tokyo,0,0.3,N,1.3,10.6
4/3/2023 8:00,Osaka,0,0.4,N,3.9,12.1
4/3/2023 8:00,Tokyo,0,1.03,NNW,2.3,11.4
4/3/2023 9:00,Osaka,0,0.86,NNE,2.5,13.3
4/3/2023 9:00,Tokyo,0,1.65,N,2.3,13.3
4/30/2023 0:00,Osaka,1.5,0,N,2.2,17.4
4/30/2023 0:00,Tokyo,0,0,S,5.1,18.5
4/30/2023 10:00,Osaka,0,1.37,SW,4.4,18.2
4/30/2023 10:00,Tokyo,0,0.32,SW,3.9,21.3
4/30/2023 11:00,Osaka,0,1.75,SW,5.6,18.5
4/30/2023 11:00,Tokyo,0.5,0.18,N,1.3,18.7
4/30/2023 12:00,Osaka,0,1.25,SW,4.4,18.3
4/30/2023 12:00,Tokyo,0,0.7,NNE,1.5,20.2
4/30/2023 13:00,Osaka,0,1.86,SW,4.2,18.2
4/30/2023 13:00,Tokyo,0,0.96,NE,1.2,21.8
4/30/2023 14:00,Osaka,0,1.34,SW,4,18.1
4/30/2023 14:00,Tokyo,0,0.38,NE,1.5,20.7
4/30/2023 15:00,Osaka,0,1.63,SW,3.5,18.8
4/30/2023 15:00,Tokyo,0,0.18,ENE,1.6,20.8
4/30/2023 16:00,Osaka,0,1.37,SSW,2.7,18.4
4/30/2023 16:00,Tokyo,0,0.13,S,2.1,19.8
4/30/2023 17:00,Osaka,0,0.53,SW,3,18.3
4/30/2023 17:00,Tokyo,0,0.1,S,2.6,19.9
4/30/2023 18:00,Osaka,0,0.55,SSW,0.9,18.3
4/30/2023 18:00,Tokyo,0,0.09,S,1.7,19.4
4/30/2023 19:00,Osaka,0,0.06,SW,2,17.7
4/30/2023 19:00,Tokyo,0,0.01,W,1.2,19.2
4/30/2023 1:00,Osaka,5,0,NNW,0.9,17.4
4/30/2023 1:00,Tokyo,0,0,S,6.7,18.8
4/30/2023 20:00,Osaka,0,0,NNE,0.8,16.9
4/30/2023 20:00,Tokyo,0,0,N,1.5,20
4/30/2023 21:00,Osaka,0,0,NE,3.1,16.5
4/30/2023 21:00,Tokyo,0,0,NNE,2.5,19.6
4/30/2023 22:00,Osaka,0,0,NNE,2.7,15.6
4/30/2023 22:00,Tokyo,0,0,NNE,3.8,17.6
4/30/2023 23:00,Osaka,0,0,NNE,2.7,15.1
4/30/2023 23:00,Tokyo,0,0,NE,3,17.3
4/30/2023 2:00,Osaka,9.5,0,E,0.7,17.8
4/30/2023 2:00,Tokyo,0,0,S,6.3,19
4/30/2023 3:00,Osaka,3.5,0,NE,0.9,17.7
4/30/2023 3:00,Tokyo,0,0,S,3.6,18.6
4/30/2023 4:00,Osaka,20.5,0,SW,4.7,18.7
4/30/2023 4:00,Tokyo,0,0,S,3.5,19.2
4/30/2023 5:00,Osaka,3.5,0,SW,3.9,17.8
4/30/2023 5:00,Tokyo,1,0,SSE,4.2,19.7
4/30/2023 6:00,Osaka,2,0.01,SW,3.8,17.4
4/30/2023 6:00,Tokyo,1,0.02,S,4.7,20.5
4/30/2023 7:00,Osaka,0.5,0.1,SSW,4.3,17.2
4/30/2023 7:00,Tokyo,0,0.21,S,4.9,21.1
4/30/2023 8:00,Osaka,0.5,0.23,SW,4.6,17.1
4/30/2023 8:00,Tokyo,0,0.37,S,5.6,21.5
4/30/2023 9:00,Osaka,0,0.86,SW,5.1,17.7
4/30/2023 9:00,Tokyo,0.5,0.26,S,5.5,21.4
4/4/2023 0:00,Osaka,0,0,NNE,3.3,11.7
4/4/2023 0:00,Tokyo,0,0,WNW,1.8,10.1
4/4/2023 10:00,Osaka,0,2.52,N,1.6,16.5
4/4/2023 10:00,Tokyo,0,2.68,NE,2,15.1
4/4/2023 11:00,Osaka,0,2.96,SW,1.4,19.3
4/4/2023 11:00,Tokyo,0,3.08,E,1.9,18.3
4/4/2023 12:00,Osaka,0,3.1,WNW,2.9,19.6
4/4/2023 12:00,Tokyo,0,3.24,ESE,1.4,18.3
4/4/2023 13:00,Osaka,0,3.21,W,3.6,20.2
4/4/2023 13:00,Tokyo,0,3.21,W,1.5,18.8
4/4/2023 14:00,Osaka,0,2.93,SW,4,21
4/4/2023 14:00,Tokyo,0,2.9,SSE,2.8,19.7
4/4/2023 15:00,Osaka,0,2.44,WSW,5.5,19.8
4/4/2023 15:00,Tokyo,0,2.33,S,2.5,20.4
4/4/2023 16:00,Osaka,0,1.2,WSW,4.6,19.1
4/4/2023 16:00,Tokyo,0,1.5,SSE,3,19.1
4/4/2023 17:00,Osaka,0,1.29,SW,3.8,18.8
4/4/2023 17:00,Tokyo,0,0.58,SSE,2.2,17.6
4/4/2023 18:00,Osaka,0,0.35,WSW,3.3,17.7
4/4/2023 18:00,Tokyo,0,0.23,SSE,2.8,16.6
4/4/2023 19:00,Osaka,0,0.01,WSW,2.3,17.3
4/4/2023 19:00,Tokyo,0,0,SSW,2.6,15.5
4/4/2023 1:00,Osaka,0,0,NNE,2.8,11.5
4/4/2023 1:00,Tokyo,0,0,NNW,1.2,9.7
4/4/2023 20:00,Osaka,0,0,SW,1.9,17.2
4/4/2023 20:00,Tokyo,0,0,S,3.2,14.9
4/4/2023 21:00,Osaka,0,0,SW,2.4,17.2
4/4/2023 21:00,Tokyo,0,0,S,2.1,13.7
4/4/2023 22:00,Osaka,0,0,SW,1.7,16.9
4/4/2023 22:00,Tokyo,0,0,SSE,2.7,13.8
4/4/2023 23:00,Osaka,0,0,WSW,1.4,16.6
4/4/2023 23:00,Tokyo,0,0,SSE,2.1,12.3
4/4/2023 2:00,Osaka,0,0,N,3.5,11
4/4/2023 2:00,Tokyo,0,0,NW,1,10.2
4/4/2023 3:00,Osaka,0,0,N,2.7,10.7
4/4/2023 3:00,Tokyo,0,0,NNW,1.1,9.3
4/4/2023 4:00,Osaka,0,0,N,2.2,10.4
4/4/2023 4:00,Tokyo,0,0,NW,1.8,9.4
4/4/2023 5:00,Osaka,0,0,NNE,2.3,10.2
4/4/2023 5:00,Tokyo,0,0,NNE,2,8.8
4/4/2023 6:00,Osaka,0,0.01,N,1.8,10.1
4/4/2023 6:00,Tokyo,0,0.06,NNW,1.4,8.6
4/4/2023 7:00,Osaka,0,0.37,NNE,2.6,10.6
4/4/2023 7:00,Tokyo,0,0.57,NNE,1.7,9.8
4/4/2023 8:00,Osaka,0,1.09,N,1.8,12.3
4/4/2023 8:00,Tokyo,0,1.34,NW,2,12
4/4/2023 9:00,Osaka,0,1.85,NNE,1.5,15.2
4/4/2023 9:00,Tokyo,0,2.07,NW,1.8,13.6
4/5/2023 0:00,Osaka,0,0,SSW,0.7,16.3
4/5/2023 0:00,Tokyo,0,0,SSE,2,11.3
4/5/2023 10:00,Osaka,0,1,WSW,1.9,18
4/5/2023 10:00,Tokyo,0,2.21,SSE,2.4,18.6
4/5/2023 11:00,Osaka,0,1.19,WSW,1.3,19.2
4/5/2023 11:00,Tokyo,0,2.72,SSE,3.5,19.4
4/5/2023 12:00,Osaka,0,2.37,SW,2.8,19.9
4/5/2023 12:00,Tokyo,0,2.99,SSE,4.6,20.7
4/5/2023 13:00,Osaka,0,1.09,WSW,3.2,19.9
4/5/2023 13:00,Tokyo,0,2.33,SSE,4.7,20.4
4/5/2023 14:00,Osaka,0,0.97,WSW,2.2,20
4/5/2023 14:00,Tokyo,0,2,SSE,5.2,19.7
4/5/2023 15:00,Osaka,0,0.54,WSW,2.2,19.4
4/5/2023 15:00,Tokyo,0,2,SSE,6.7,21
4/5/2023 16:00,Osaka,0,0.4,WSW,2.1,18.8
4/5/2023 16:00,Tokyo,0,1.2,SSE,4.7,19.3
4/5/2023 17:00,Osaka,0,0.21,SW,1.3,18.5
4/5/2023 17:00,Tokyo,0,0.48,SSE,6,18.1
4/5/2023 18:00,Osaka,0,0.03,SW,1.4,18.7
4/5/2023 18:00,Tokyo,0,0.16,SSE,8,17.5
4/5/2023 19:00,Osaka,0.5,0,WNW,0.8,16.1
4/5/2023 19:00,Tokyo,0,0,SSE,5.5,17.4
4/5/2023 1:00,Osaka,0,0,SSW,1,16.5
4/5/2023 1:00,Tokyo,0,0,SSE,2.5,11.1
4/5/2023 20:00,Osaka,0.5,0,W,0.6,14.7
4/5/2023 20:00,Tokyo,0,0,S,4.7,17.2
4/5/2023 21:00,Osaka,0,0,ENE,1.6,15.2
4/5/2023 21:00,Tokyo,0,0,S,7.6,17.2
4/5/2023 22:00,Osaka,0,0,SSW,1.1,15
4/5/2023 22:00,Tokyo,0,0,S,5.1,17
4/5/2023 23:00,Osaka,0,0,ESE,0.8,15.3
4/5/2023 23:00,Tokyo,0,0,S,6.4,17.1
4/5/2023 2:00,Osaka,0,0,SSE,0.9,16.5
4/5/2023 2:00,Tokyo,0,0,S,2.3,10.6
4/5/2023 3:00,Osaka,0,0,S,0.8,15.9
4/5/2023 3:00,Tokyo,0,0,W,2.2,12.1
4/5/2023 4:00,Osaka,0,0,SSE,0.3,15.3
4/5/2023 4:00,Tokyo,0,0,WNW,2.6,10.7
4/5/2023 5:00,Osaka,0,0,S,1.4,15.2
4/5/2023 5:00,Tokyo,0,0,WNW,1.6,10
4/5/2023 6:00,Osaka,0,0,SSE,1.4,14.6
4/5/2023 6:00,Tokyo,0,0.09,WNW,2,11.1
4/5/2023 7:00,Osaka,0,0.11,SSE,1.6,15.1
4/5/2023 7:00,Tokyo,0,0.2,W,0.9,11.9
4/5/2023 8:00,Osaka,0,0.71,E,1.6,16
4/5/2023 8:00,Tokyo,0,0.61,NNE,1.4,14
4/5/2023 9:00,Osaka,0,1.13,S,1.7,17.9
4/5/2023 9:00,Tokyo,0,1.58,SSE,1.6,16.5
4/6/2023 0:00,Osaka,0.5,0,NNE,1.6,15.1
4/6/2023 0:00,Tokyo,0,0,S,6,16.9
4/6/2023 10:00,Osaka,0,0.76,NNE,1.5,17.8
4/6/2023 10:00,Tokyo,0,1.83,SSW,4.8,20.8
4/6/2023 11:00,Osaka,0,0.5,NNE,1,19.3
4/6/2023 11:00,Tokyo,0,1.56,S,7.3,20.6
4/6/2023 12:00,Osaka,0,1.19,E,1.3,20.5
4/6/2023 12:00,Tokyo,0,2.24,SSW,6.6,22.1
4/6/2023 13:00,Osaka,0,0.96,SSE,1.2,21.4
4/6/2023 13:00,Tokyo,0,1.42,SSW,6.9,20.5
4/6/2023 14:00,Osaka,0,1,SSW,4.5,22.3
4/6/2023 14:00,Tokyo,0,2.15,SSW,5.5,22.3
4/6/2023 15:00,Osaka,0,0.94,SSW,4.4,22
4/6/2023 15:00,Tokyo,0,2.31,SSW,7,21.1
4/6/2023 16:00,Osaka,0,0.52,SW,3.2,22.1
4/6/2023 16:00,Tokyo,0,1.17,S,7.3,20.2
4/6/2023 17:00,Osaka,0,0.22,SW,3.6,21.2
4/6/2023 17:00,Tokyo,0,0.64,S,7.1,19.4
4/6/2023 18:00,Osaka,0,0.06,SSW,3.3,20.9
4/6/2023 18:00,Tokyo,0,0.23,SSW,6.9,18.9
4/6/2023 19:00,Osaka,0,0,SW,2.3,18.6
4/6/2023 19:00,Tokyo,0,0,S,6.7,18.7
4/6/2023 1:00,Osaka,0,0,NNW,1.1,15.4
4/6/2023 1:00,Tokyo,0,0,S,5.9,16.9
4/6/2023 20:00,Osaka,0,0,S,1.1,19.3
4/6/2023 20:00,Tokyo,0,0,S,6.3,18.3
4/6/2023 21:00,Osaka,0,0,ESE,0.9,19.1
4/6/2023 21:00,Tokyo,0,0,SSW,6.6,18.6
4/6/2023 22:00,Osaka,0,0,ESE,0.3,19.2
4/6/2023 22:00,Tokyo,0,0,S,5.3,18.4
4/6/2023 23:00,Osaka,0,0,SSE,0.6,19.2
4/6/2023 23:00,Tokyo,0,0,S,6.2,18.9
4/6/2023 2:00,Osaka,0,0,NNW,1.7,14.6
4/6/2023 2:00,Tokyo,0,0,S,5.7,16.7
4/6/2023 3:00,Osaka,0,0,N,2.1,14.5
4/6/2023 3:00,Tokyo,0,0,SSW,4.9,16.5
4/6/2023 4:00,Osaka,0,0,N,1.4,14.5
4/6/2023 4:00,Tokyo,0,0,S,5,16.8
4/6/2023 5:00,Osaka,0,0,NNW,1.1,14.6
4/6/2023 5:00,Tokyo,0,0,S,5.6,16.7
4/6/2023 6:00,Osaka,0,0,N,1.3,14.6
4/6/2023 6:00,Tokyo,0,0.05,S,5.8,16.8
4/6/2023 7:00,Osaka,0,0.08,N,1.6,14.8
4/6/2023 7:00,Tokyo,0,0.32,SSW,5,17.1
4/6/2023 8:00,Osaka,0,0.38,NE,0.7,15.7
4/6/2023 8:00,Tokyo,0,0.44,SSW,4.1,17.3
4/6/2023 9:00,Osaka,0,0.87,E,0.7,17.1
4/6/2023 9:00,Tokyo,0,0.67,S,4.9,18.5
4/7/2023 0:00,Osaka,0,0,SSW,0.8,19.6
4/7/2023 0:00,Tokyo,0,0,S,5,18.8
4/7/2023 10:00,Osaka,4.5,0.19,SSW,1.4,17.5
4/7/2023 10:00,Tokyo,0.5,0.78,S,9.3,18.3
4/7/2023 11:00,Osaka,3.5,0.32,SE,1.4,17.6
4/7/2023 11:00,Tokyo,0,0.88,SSW,7.1,18.8
4/7/2023 12:00,Osaka,1.5,0.41,S,1.1,17.7
4/7/2023 12:00,Tokyo,0,1.35,S,6.3,19.5
4/7/2023 13:00,Osaka,5.5,0.25,SE,0.6,17.7
4/7/2023 13:00,Tokyo,0,0.77,S,7,19.9
4/7/2023 14:00,Osaka,7,0.17,SSW,1.4,17.1
4/7/2023 14:00,Tokyo,0,0.85,S,7.8,20.1
4/7/2023 15:00,Osaka,5.5,0.24,SW,2.3,16.2
4/7/2023 15:00,Tokyo,0,0.98,SSW,6.6,20.1
4/7/2023 16:00,Osaka,5.5,0.09,SW,3.6,15
4/7/2023 16:00,Tokyo,0,0.23,SSW,6.8,19.5
4/7/2023 17:00,Osaka,6.5,0.09,NNW,1.8,15
4/7/2023 17:00,Tokyo,0,0.12,S,7.3,18.1
4/7/2023 18:00,Osaka,1.5,0.05,ESE,0.9,14.7
4/7/2023 18:00,Tokyo,0.5,0.05,S,6,17.8
4/7/2023 19:00,Osaka,1.5,0.01,NE,1,14.2
4/7/2023 19:00,Tokyo,5,0,S,6.3,17.3
4/7/2023 1:00,Osaka,0,0,E,0.6,18.6
4/7/2023 1:00,Tokyo,0,0,S,6.4,18.7
4/7/2023 20:00,Osaka,1,0,N,1.5,13.8
4/7/2023 20:00,Tokyo,0,0,S,7.3,17.5
4/7/2023 21:00,Osaka,0,0,NNW,2.2,14.1
4/7/2023 21:00,Tokyo,1,0,S,5.6,17.3
4/7/2023 22:00,Osaka,0,0,NW,1.6,13.8
4/7/2023 22:00,Tokyo,2,0,S,7.3,17.5
4/7/2023 23:00,Osaka,0,0,NW,1.9,13.8
4/7/2023 23:00,Tokyo,1,0,S,4.8,17.8
4/7/2023 2:00,Osaka,0.5,0,NE,0.7,17.5
4/7/2023 2:00,Tokyo,0,0,S,4.9,18.5
4/7/2023 3:00,Osaka,0.5,0,ENE,0.9,17.2
4/7/2023 3:00,Tokyo,0,0,S,4.7,18.3
4/7/2023 4:00,Osaka,0.5,0,NNW,0.9,17.2
4/7/2023 4:00,Tokyo,0,0,S,5.3,18.6
4/7/2023 5:00,Osaka,2.5,0,N,1.1,17.2
4/7/2023 5:00,Tokyo,0,0,S,7.5,18.8
4/7/2023 6:00,Osaka,1.5,0,NNE,1.2,17
4/7/2023 6:00,Tokyo,0,0.03,S,5.4,18.8
4/7/2023 7:00,Osaka,1.5,0.02,NE,1.8,16.9
4/7/2023 7:00,Tokyo,0,0.16,S,6.5,18.5
4/7/2023 8:00,Osaka,1,0.1,WNW,1.7,17
4/7/2023 8:00,Tokyo,0,0.16,SSW,5.5,17.7
